Metric,Prompt ID,Condition,Mean,Median,Std Dev,IQR,Min,Max
bleu_score,SSP1,Novel,0.06126735596862204,0.06199560793902809,0.018263138073886343,0.030907572297206747,0.037338109195819,0.09247869021001623
bleu_score,SSP1,Base,0.05334729608106301,0.05365036293543597,0.005218227729813803,0.007925162328236868,0.04505298239573264,0.060333385494451545
bleu_score,SSP2,Novel,0.054392877553543315,0.05429387230968438,0.008174730179757535,0.013864671627564662,0.04469237375809087,0.0663697598733481
bleu_score,SSP2,Base,0.048803850072699065,0.04706960845127929,0.015003900839005343,0.024166582882290386,0.029546150902274353,0.07472094833505666
bleu_score,SSP3,Novel,0.04253453591915424,0.04234767165856228,0.00771092631300722,0.011501745632164391,0.032190746504837636,0.05437048397340529
bleu_score,SSP3,Base,0.04838263179606028,0.049076790004861204,0.011296055574338297,0.011474327021183985,0.030369509796575954,0.06707130955201068
bleu_score,SSP4,Novel,0.03277303781986831,0.030203686012772023,0.008220118909229154,0.01045633840422222,0.019707488807900842,0.04642457166680086
bleu_score,SSP4,Base,0.03598416861859337,0.035461795635809784,0.008391689258103333,0.011952952966686903,0.027677459563293743,0.05317465504742005
bleu_score,SSP5,Novel,0.04220400160694249,0.04336736832913279,0.00617727125379811,0.005517542570167386,0.03332307516901834,0.054414435815682255
bleu_score,SSP5,Base,0.03129558183377119,0.03183282916395008,0.007979209252205877,0.012441281356761182,0.020159945822208248,0.043023355236538
bleu_score,SSP6,Novel,0.046205861463708704,0.04713490952080303,0.011008435803909705,0.014026798726594333,0.025197667144972725,0.05941959543634293
bleu_score,SSP6,Base,0.024093811895751313,0.024795508065262296,0.008369096691916019,0.010629940207813764,0.009279992150164123,0.03484209094761903
bleu_score,SSP7,Novel,0.04333115534236915,0.04109676929716193,0.010328995272524408,0.008401791902412713,0.02646584985209756,0.06075698775609713
bleu_score,SSP7,Base,0.037147360058171874,0.03371190306827976,0.007402553389838711,0.010517637488270198,0.028481951727917364,0.05098331818392292
bleu_score,SSP8,Novel,0.04599302835394891,0.04913938375824471,0.01049789835099616,0.01292898861995502,0.02508488789742394,0.05911794958249251
bleu_score,SSP8,Base,0.04559663305397431,0.042767024676600554,0.008575192474640721,0.013956080981602476,0.03745761161204681,0.059934597227921035
bleu_score,SSP9,Novel,0.03949586046316779,0.037676691765403045,0.01161156606407662,0.008564686167345702,0.019249918957919106,0.060753519994597854
bleu_score,SSP9,Base,0.03930246831247021,0.036916955488972045,0.010839167668179144,0.014039020612965032,0.02472651647340678,0.058150901248495444
bleu_score,SSP10,Novel,0.01947545368306084,0.016994704362363538,0.007433104061287771,0.006510958570357387,0.013111733062190328,0.03827760181762252
bleu_score,SSP10,Base,0.021006055003412537,0.020997981594918225,0.003641845535734719,0.0055465466521303144,0.01645146811976552,0.026715225905008272
bleu_score,CEP1,Novel,0.06762782505401091,0.0694186244256785,0.01159907961453591,0.016586920985363893,0.04820440531952979,0.08091009842363504
bleu_score,CEP1,Base,0.049935888401112904,0.05193624577110045,0.013982168994752438,0.018204640240655788,0.03139308020563795,0.07393107564691115
bleu_score,CEP2,Novel,0.06039874490056074,0.0602483472946713,0.010969857717922919,0.017153398302509656,0.04789708645076046,0.07844437683416841
bleu_score,CEP2,Base,0.05334149250390531,0.050088711499516714,0.014616108219021592,0.024545605963169875,0.03616848115459612,0.07665184503612503
bleu_score,CEP3,Novel,0.06107248779387695,0.05672934226512004,0.014378122181191997,0.008828713459260153,0.04291953436589833,0.0964241224088784
bleu_score,CEP3,Base,0.05044638400587849,0.0517048588280537,0.015102696722958733,0.013574938592074079,0.025802088651178116,0.0748150362317702
bleu_score,CEP4,Novel,0.0543932036980629,0.05571151944247756,0.015491779038668574,0.029313793149959008,0.035904882035604706,0.07482721562214666
bleu_score,CEP4,Base,0.06273593412301201,0.05923782057598075,0.01662144810439887,0.021833817203195882,0.034171757097499145,0.08625622548581065
bleu_score,CEP5,Novel,0.053712616306035445,0.05276568980362667,0.013173181503836676,0.009870522671629751,0.02378927711229444,0.07084571451973948
bleu_score,CEP5,Base,0.05063983222345172,0.05024865121724148,0.007927889207616693,0.006696824960086049,0.03976552427657396,0.06400534179008359
bleu_score,CEP6,Novel,0.02492564415275423,0.021891304646374926,0.007409905362097039,0.009466202661014621,0.017295172540857863,0.03895599052096943
bleu_score,CEP6,Base,0.026769961920707613,0.025653034217978158,0.007487403148662648,0.011776990975971374,0.016101574382446564,0.03743510128006856
bleu_score,CEP7,Novel,0.05775636831428137,0.05649279720851384,0.010685392225815583,0.012381766835588136,0.03666026072052168,0.07285247148649535
bleu_score,CEP7,Base,0.041241988394186684,0.04645279365249233,0.013278670794576697,0.02246826362385329,0.021751692519937922,0.0575819788870146
bleu_score,CEP8,Novel,0.029742765172592982,0.02646333710192317,0.011362925394497436,0.011204651883514619,0.01828881578264465,0.05024025941547359
bleu_score,CEP8,Base,0.03839715189967619,0.036715538176130685,0.014542059126730577,0.016930367200597603,0.019622971939077437,0.0623849593165018
bleu_score,CEP9,Novel,0.06429423699714464,0.06193356749418477,0.014350756227985385,0.02502952258961076,0.04504209518495532,0.08511988740885106
bleu_score,CEP9,Base,0.05851971284195266,0.057719460500111536,0.014368561669008227,0.015419443302753223,0.04241372386576103,0.09013015778954919
bleu_score,CEP10,Novel,0.06066949320492486,0.06013276514511694,0.007306401030628205,0.007526316886377976,0.05275113501326251,0.0776795027530259
bleu_score,CEP10,Base,0.04875283496027351,0.04777803227189638,0.010493060442208072,0.014329333705184036,0.030662882556706583,0.06398287695913289
bleu_score,CT1,Novel,0.03156169613577828,0.031316037525516684,0.007693157683440382,0.005205823780817655,0.01444730816167476,0.043584782437974964
bleu_score,CT1,Base,0.0279083072085131,0.023760656453401578,0.012175850600235856,0.019981121292927617,0.014426100674418003,0.04687899135797707
bleu_score,CT2,Novel,0.04521061453157464,0.04605611059383745,0.011800818836576946,0.012260657954338706,0.028189022425328385,0.06672978444265223
bleu_score,CT2,Base,0.036526370389987864,0.035954227180761356,0.006856406632820454,0.011092867242919732,0.027091436769331925,0.045967679179169774
bleu_score,CT3,Novel,0.048232719986560695,0.04409675995191281,0.014688902334064696,0.01716208330798087,0.028212000952112525,0.07261796502016328
bleu_score,CT3,Base,0.05282182577257836,0.051623476573583016,0.012920859198175861,0.01625452472372834,0.040094687294804546,0.08176209474477757
bleu_score,CT4,Novel,0.04620893632030661,0.04588865525191245,0.012613994414220953,0.00931059584143526,0.023757836541074134,0.06577408109533195
bleu_score,CT4,Base,0.04121445614153524,0.03444564345275867,0.01661863831151946,0.024019809939500737,0.0173738801720222,0.06809517762751803
bleu_score,CT5,Novel,0.05398185027022945,0.05525776392641063,0.011745650925853463,0.01690943758926742,0.036641979951005835,0.06982924064635052
bleu_score,CT5,Base,0.0484449565223507,0.04810245574200317,0.008439850540417392,0.011421363944348097,0.03570173501139235,0.060864846412814616
bleu_score,CT6,Novel,0.05370424751017198,0.05624263352575802,0.016312251684563198,0.02402493707212669,0.03469350211632603,0.08063358349754567
bleu_score,CT6,Base,0.043075019407738405,0.04291148875833428,0.009407372855033016,0.00745073068589637,0.02069386604212078,0.054660757441762
bleu_score,CT7,Novel,0.03250499256380503,0.033703622800192484,0.006818005433727491,0.010546672228686861,0.022228800004533103,0.04033455529822679
bleu_score,CT7,Base,0.03038391989668774,0.03128226841076939,0.00725198733733944,0.006724399555279467,0.015063555592571285,0.04114150258553446
bleu_score,CT8,Novel,0.05332923741841986,0.055779576414951765,0.011220370113483674,0.01946622807366767,0.03774079380339693,0.06703163980847388
bleu_score,CT8,Base,0.04097817405802996,0.04364855474413391,0.010729210823274786,0.011925665666535079,0.023608594608234824,0.05842044199668715
bleu_score,CT9,Novel,0.06147196736249142,0.05906648244896176,0.012970090439300336,0.008303261467501995,0.04613167771116651,0.08771657827563975
bleu_score,CT9,Base,0.04682435589880311,0.049655760295056445,0.0111762467624849,0.0081762096373066,0.028029966369746542,0.06805157281057451
bleu_score,CT10,Novel,0.0651994137308057,0.064404936397196,0.01747379768265659,0.0252558344500826,0.034828807317388605,0.08653306039018326
bleu_score,CT10,Base,0.04799839746638686,0.04915376420265429,0.018073344263816703,0.019990308614546537,0.02112634228147545,0.08249498563720019
bleu_score,EXP1,Novel,0.028822635000940254,0.030406544276555765,0.007727284316270613,0.008942908012555928,0.01615669772682133,0.042134673582363516
bleu_score,EXP1,Base,0.027650745583207764,0.02881337373600764,0.00867054138342198,0.010461212122487462,0.013320068643306949,0.042330286794686624
bleu_score,EXP2,Novel,0.04457385534570462,0.046893767535718875,0.010403211746355619,0.014649271341129103,0.028685860801071786,0.058558192657820515
bleu_score,EXP2,Base,0.05764081056376076,0.058070380581671105,0.011058159124338066,0.015153862949034501,0.04041336114948517,0.07164669833512836
bleu_score,EXP3,Novel,0.03046433490555986,0.030210982557406507,0.007423940946350892,0.009033984551681102,0.01808946833934548,0.042944889113992905
bleu_score,EXP3,Base,0.040741953712297566,0.0408011798068883,0.01096514948536188,0.013711324435767308,0.02339193189550709,0.05953251825805566
bleu_score,EXP4,Novel,0.05493116848871097,0.057525011765767284,0.010331459607312226,0.013892739272644589,0.039101185339863447,0.07256010399616124
bleu_score,EXP4,Base,0.07101696457771915,0.06928523047904718,0.016945784454818216,0.013412661501823228,0.042567906707336775,0.10914826711491261
bleu_score,EXP5,Novel,0.052090179519884275,0.0525455465265853,0.012444130663480329,0.01757879127458549,0.02966544118770588,0.07034383171037925
bleu_score,EXP5,Base,0.040632466352040326,0.03707988713307306,0.01712793384763863,0.02584523741191233,0.02334192206426973,0.07229719300109452
bleu_score,EXP6,Novel,0.04226251328992945,0.043433405407223805,0.011358824714400459,0.012115022643458276,0.021851298024752663,0.061577722525683116
bleu_score,EXP6,Base,0.05158715226526518,0.04954844688966927,0.011332754063510968,0.007345852754259252,0.037910611424445836,0.0787624146489015
bleu_score,EXP7,Novel,0.08012542517340927,0.07830806807302919,0.011466923384279078,0.011906860071752831,0.06114099393140956,0.09957208263666957
bleu_score,EXP7,Base,0.07906551792724442,0.07769746234369847,0.010226068779015211,0.006448840225661959,0.06417850445609075,0.0987995338020013
bleu_score,EXP8,Novel,0.03162048558725905,0.03259388504474306,0.007847235027512556,0.012105928854256886,0.020160089654494992,0.04219858728115447
bleu_score,EXP8,Base,0.052963758517490064,0.05483942777600846,0.01430747878227352,0.018746972654516955,0.029584546886364013,0.072339368238139
bleu_score,EXP9,Novel,0.05142673639504229,0.04848871565763031,0.012082698833217729,0.020200995797456836,0.03550276172857812,0.07064315363874538
bleu_score,EXP9,Base,0.06698896464549359,0.06406766247683436,0.011993356985498785,0.016580929315606036,0.050659006071615977,0.08703771065726038
bleu_score,EXP10,Novel,0.04377786077415502,0.04456947742805055,0.009976554706172092,0.006404509838005716,0.024597849808034058,0.05787205857532889
bleu_score,EXP10,Base,0.05563365053672268,0.056346021032183405,0.012061236988492178,0.019358898588296487,0.03967977732298386,0.07387787479644217
bleu_score,POP1,Novel,0.038515569411686254,0.039698945003045015,0.009461686650079099,0.005717105167933646,0.021800741144072294,0.05473644693194951
bleu_score,POP1,Base,0.04897249053142834,0.05052423848424478,0.007845139530762059,0.005519697867651552,0.03133385610283915,0.060865139159451784
bleu_score,POP2,Novel,0.03102464249503099,0.02756277875171241,0.00881659084051956,0.01585600133369151,0.021615963298907748,0.043521067653823305
bleu_score,POP2,Base,0.02740018703357855,0.026937883978214228,0.005627989262144283,0.005843183495332836,0.01902193212998567,0.03915763088676973
bleu_score,POP3,Novel,0.05069376676716826,0.04906796874160037,0.007820464862190069,0.01106640800057341,0.03868610406357079,0.06203218084789239
bleu_score,POP3,Base,0.04427632556187198,0.04467734073287097,0.012530388310238146,0.013094514826085611,0.02274413220164944,0.06656157436181231
bleu_score,POP4,Novel,0.027592783312440028,0.027225570309609877,0.00630906440454494,0.00424276215717713,0.016504560420502197,0.040315249937838395
bleu_score,POP4,Base,0.019198400974495107,0.01840290098231947,0.004733257618618802,0.003751240147038891,0.014465296405237676,0.02973422959490068
bleu_score,POP5,Novel,0.03785093072464471,0.03894401556861056,0.009949149046134505,0.012741505314396245,0.0217493654918831,0.052362240580537976
bleu_score,POP5,Base,0.05705989653469212,0.05710919718568775,0.008604685532737204,0.010840875169882705,0.04179864161202488,0.07279494943103527
bleu_score,POP6,Novel,0.04737274310132888,0.047167619492907986,0.005545678534371664,0.006092501909663504,0.038266407352663664,0.056331855967570864
bleu_score,POP6,Base,0.06688338822238037,0.06642493571717054,0.010181101345059833,0.007646112792992446,0.04961202592142304,0.08123840146933965
bleu_score,POP7,Novel,0.0792893906516248,0.08185282149040808,0.010985038919504007,0.016350777682404227,0.06021909119301906,0.09594549718942844
bleu_score,POP7,Base,0.06841279596982913,0.06954866974959237,0.015053396250887809,0.011689679606190967,0.042552613077348436,0.09059946061245677
bleu_score,POP8,Novel,0.0601973910381592,0.05609072433877314,0.015645817638746142,0.024612447038380773,0.040951172507634984,0.0881028704941622
bleu_score,POP8,Base,0.0519395512723259,0.058172495578583644,0.016101455350604168,0.02709621660805444,0.0324301766061206,0.07760603613160648
bleu_score,POP9,Novel,0.046615755562673805,0.04521597067858535,0.010664104179031924,0.01574482024748406,0.03068643159223846,0.06362232316254694
bleu_score,POP9,Base,0.05645894240029391,0.05786422799906077,0.010234673122921891,0.016897715092782623,0.039587188587687665,0.06824411771528449
bleu_score,POP10,Novel,0.048124706780249896,0.04513047939057946,0.00912624528228054,0.012681293916272762,0.03586749292493881,0.06281802379130849
bleu_score,POP10,Base,0.043592023420724615,0.044613187237528676,0.009187615687652662,0.010407834364836853,0.025712603003589775,0.05967389804833109
bleu_score,PSP1,Novel,0.048976790151726304,0.04966789350544963,0.010168397245384427,0.008712142066858428,0.031177645853342352,0.0663553318533541
bleu_score,PSP1,Base,0.038806896262800025,0.03774586204830599,0.012241410568574125,0.016065588147727777,0.019306879349381852,0.06018554925305294
bleu_score,PSP2,Novel,0.042951361384310466,0.04315367948555804,0.006562756378223833,0.004983671897860489,0.032260611702343484,0.05450459497788429
bleu_score,PSP2,Base,0.05304239814469941,0.05272565324928827,0.008121535979374296,0.01387618967880113,0.04285070571094814,0.06375236187057017
bleu_score,PSP3,Novel,0.054306710971066444,0.053567085475693305,0.012487076112251584,0.007941498901642294,0.03882345277171413,0.08403986537519761
bleu_score,PSP3,Base,0.06269275393199697,0.06392097554519467,0.011319024060253735,0.013693132784362724,0.0403049362661834,0.07881233693948765
bleu_score,PSP4,Novel,0.09260250033707311,0.08996337387192824,0.01800414843884706,0.023744319410846176,0.06060279987685154,0.12021375424159585
bleu_score,PSP4,Base,0.10497595394057382,0.10101755292325236,0.012455682965668687,0.015890831644622003,0.09073978528440249,0.12695220878646293
bleu_score,PSP5,Novel,0.07564659100258896,0.07422085580678459,0.012196193636765417,0.012496237240370564,0.057265214104515044,0.09852826557381059
bleu_score,PSP5,Base,0.0654484780920165,0.06408949521006356,0.017532065717731176,0.0301072513488142,0.043468934461213395,0.09309376427282004
bleu_score,PSP6,Novel,0.04720291474510514,0.04603126820517357,0.008162339855270368,0.011216068742221807,0.03636960894657949,0.06176170337146784
bleu_score,PSP6,Base,0.05020200294277295,0.0516719637600742,0.011295701510128719,0.01384492315155561,0.02693961373556152,0.06242593002879089
bleu_score,PSP7,Novel,0.04596550444446133,0.04576457193871673,0.00499961247901948,0.004347823922805576,0.0380952187290961,0.05389032124272485
bleu_score,PSP7,Base,0.052596732366089305,0.05798390709272375,0.013249889998995578,0.018624197326090358,0.03289781404371689,0.07138558879221918
bleu_score,PSP8,Novel,0.037664182497732776,0.0389630617165811,0.0042447118318073565,0.003252888290256044,0.028425840134021805,0.041687475666860714
bleu_score,PSP8,Base,0.043572100923353854,0.039881096573581035,0.01277011153074217,0.019163357503343928,0.025906463743076924,0.059674916777430864
bleu_score,PSP9,Novel,0.042517470807522044,0.04156261325933214,0.010032456919776748,0.008801673023728099,0.027561927994549276,0.060584474670550434
bleu_score,PSP9,Base,0.03753730477798758,0.03957218046696814,0.008806345502737166,0.011666368273655588,0.019760989045029462,0.04963129849166855
bleu_score,PSP10,Novel,0.03166278519463803,0.032538714875300724,0.013053461102866261,0.020311635237539954,0.017447410716820135,0.05227669465278922
bleu_score,PSP10,Base,0.06000076987649505,0.05761310662850291,0.008418044463479758,0.01224346658982254,0.046025737009048696,0.0725376847794212
rouge_1,SSP1,Novel,0.5380242645885573,0.5409282778367894,0.03355786202672994,0.030832310543570274,0.46468926553672313,0.5834502103786817
rouge_1,SSP1,Base,0.5115861012186024,0.5125832053251408,0.0175091027578742,0.014906073838754863,0.47715736040609136,0.5393430099312452
rouge_1,SSP2,Novel,0.5282201374561409,0.5326448558500269,0.025834544572833254,0.03538605094645586,0.4766283524904215,0.5562632696390659
rouge_1,SSP2,Base,0.5020308392891615,0.5058555852751836,0.02117625816857888,0.01725983025233313,0.4594389689158453,0.5307917888563051
rouge_1,SSP3,Novel,0.5079153887173533,0.5051042377776611,0.02883595573003588,0.04395590595976273,0.47007299270072994,0.5543710021321961
rouge_1,SSP3,Base,0.5122994263274955,0.5147338490583413,0.022298451718641536,0.024877980996616644,0.4827586206896551,0.5551443375277573
rouge_1,SSP4,Novel,0.3914580320769576,0.39039127053014844,0.023337719804826924,0.027158361609737225,0.34906367041198505,0.4334763948497854
rouge_1,SSP4,Base,0.42706068457214175,0.42096838735494196,0.01833492788206899,0.02193664114326699,0.3981623277182236,0.45481481481481484
rouge_1,SSP5,Novel,0.49201238082478777,0.4910427655295412,0.02995864292565967,0.008245105497951488,0.44554455445544555,0.540755467196819
rouge_1,SSP5,Base,0.4455592685478641,0.44623375200505355,0.02055935632540338,0.02646915195027566,0.4163512490537472,0.48079658605974396
rouge_1,SSP6,Novel,0.49023198162943,0.4899140284355106,0.01721190692339783,0.025285810317175916,0.46632874728457635,0.5143266475644699
rouge_1,SSP6,Base,0.4756055045217309,0.48426622945104747,0.02592475084054343,0.02272858786992843,0.40898155573376105,0.4952076677316294
rouge_1,SSP7,Novel,0.4857208589434595,0.48653559146064496,0.020094582460995047,0.03162122559732072,0.4623338257016248,0.5216792842395044
rouge_1,SSP7,Base,0.47945920181805046,0.4785464830603249,0.025236929169451403,0.02985718105224955,0.44259567387687193,0.5308194343727338
rouge_1,SSP8,Novel,0.4596020126648391,0.45718065024710575,0.018240112404761116,0.020639784692383423,0.42532690984170685,0.48748353096179187
rouge_1,SSP8,Base,0.4829045670211932,0.481343787636347,0.014300256228808036,0.024436188605163278,0.46426043878273177,0.5027777777777778
rouge_1,SSP9,Novel,0.4690423372942577,0.46559704374630967,0.019827688848637344,0.03468135812841583,0.4463061690784462,0.5003779289493575
rouge_1,SSP9,Base,0.4630877758233212,0.4638147407471814,0.02012295538705318,0.02694340190456701,0.4311475409836065,0.4968553459119497
rouge_1,SSP10,Novel,0.40099346272990893,0.39600920951650037,0.01404452364338543,0.016509138652556377,0.3832528180354267,0.4280331574981161
rouge_1,SSP10,Base,0.4123164101846184,0.4117948717948718,0.014921552489355104,0.01855079121515324,0.38709677419354843,0.43434343434343436
rouge_1,CEP1,Novel,0.542342742590913,0.5391705748178544,0.011829924999348752,0.010231040429006577,0.526527871054399,0.5660621761658031
rouge_1,CEP1,Base,0.5165818973335398,0.5139900399491155,0.03227820048688869,0.03785286336361726,0.46456140350877184,0.5743243243243242
rouge_1,CEP2,Novel,0.5068931888648325,0.507735649945351,0.008064794308216328,0.013448207191853023,0.49366144668158096,0.5157593123209169
rouge_1,CEP2,Base,0.514536478606028,0.5160493682835374,0.020125491429873712,0.02407252568121676,0.47217537942664417,0.5384615384615383
rouge_1,CEP3,Novel,0.5037291607533061,0.5054061247234558,0.016187916939578814,0.016898771504156418,0.48305084745762716,0.5317348377997179
rouge_1,CEP3,Base,0.5005585876072102,0.5048720069459018,0.020189364073276855,0.022717490867375068,0.4665161775771257,0.5254730713245997
rouge_1,CEP4,Novel,0.5014399981912254,0.4953826659028971,0.025800618911040154,0.03975037814830723,0.47172619047619047,0.5475671750181553
